,index,file_index,ObjectId,Flags,trackedByStationaryModel,mobile,motionModelValidated,ObjectAge,Timestamp,ObjectPredAge,Classification,ClassCertainty,ClassAge,ObjBoxCenter_X,ObjBoxCenter_Y,ObjBoxCenterSigma_X,ObjBoxCenterSigma_Y,ObjBoxSize_X,ObjBoxSize_Y,ObjCourseAngle,ObjCourseAngleSigma,ObjBoxOrientation,ObjBoxOrientationSigma,RelVelocity_X,RelVelocity_Y,RelVelocitySigma_X,RelVelocitySigma_Y,AbsVelocity_X,AbsVelocity_Y,AbsVelocitySigma_X,AbsVelocitySigma_Y,RefPointLocation,RefPointCoords_X,RefPointCoords_Y,RefPointCoordsSigma_X,RefPointCoordsSigma_Y,RefPointPosCorrCoeffs,ObjPriority,ObjExtMeasurement,EgoLatitude,EgoLongitude,EgoAltitude,EgoHeadingRad,EgoPosTimestamp,GPSFixStatus,csv_name,ObjPrediction,Object_X,Object_Y,uniqueId,origin,destination,relative_destination,AbsVelocity,distance,distance_to_exit,relative_x,relative_y,relative_angle
0,1182,411577,81,320,True,False,1,9,1516088671.048611,0,2,28,325,55.9355,-5.40329,9.949869999999999,9.949869999999999,2.4194400000000003,0.221451,-0.353298,0.122173,-0.353298,0.122173,0.0,-0.02,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,3,54.7622,-5.08862,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.9036,151.127,51.308,6.13404,1516088671.071776,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,55.9355,-5.40329,69316,north,south,straight,0.0,-22.764873903601742,-44.48884039841586,-2.4032899999999993,-17.435499999999998,2.7882946535897926
83,8935,2689174,85,384,False,True,1,203,1516089560.726537,0,5,68,6565,10.9465,-1.93997,0.102906,0.045587,4.192069999999999,1.80367,0.146586,0.0256517,0.146586,0.0256517,0.05,0.0,0.405136,0.0598256,0.0547155,0.00807845,0.405136,0.0598256,4,8.74125,-1.35395,0.102906,0.045587,0.282009,65535,1.0,-33.9036,151.127,54.177,6.17475,1516089560.7467859,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,10.9465,-1.93997,69338,south,north,straight,0.05530865478975691,-9.307872430334719,-31.048989782897586,-1.8600300000000005,-10.753499999999999,0.14658599999999922
136,9575,3081181,94,384,False,True,1,283,1516089711.991515,0,5,97,5378,23.2607,-7.4591,0.087786,0.108904,2.87735,1.4386700000000001,3.14005,0.0710196,3.14005,0.0710196,-6.95,0.0,0.266895,0.493525,-6.94919,0.0119463,0.266895,0.493525,2,21.8232,-6.737539999999999,0.087786,0.108904,0.08250310000000001,65535,1.0,-33.9036,151.127,48.343,6.1868300000000005,1516089712.013792,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,23.2607,-7.4591,69367,north,south,straight,6.949200268389427,19.66665289701951,-3.3279394352236977,-4.459100000000001,15.2393,-0.001542653589792664
0,96,140012,105,320,True,False,1,25,1516088560.344573,0,2,31,934,41.202,-6.97911,9.949869999999999,9.949869999999999,1.0387899999999999,1.4968,-0.0656847,0.122173,-0.0656847,0.122173,0.0,-0.01,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,9,41.202,-6.97911,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.9036,151.127,51.412,6.13353,1516088560.356198,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,41.202,-6.97911,69410,north,south,straight,0.0,0.0,-22.386553102026838,-3.9791100000000004,-2.7019999999999986,3.075907953589793
0,2909,966702,112,320,True,False,1,15,1516088889.3122659,0,2,31,400,41.5242,-6.71593,9.949869999999999,9.949869999999999,1.24137,0.49131,1.17723,0.122173,1.17723,0.122173,0.0,-0.01,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,9,41.5242,-6.71593,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.9036,151.127,51.521,6.1137,1516088889.3247511,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,41.5242,-6.71593,69442,north,south,straight,0.0,-1.6225536885777323,-24.491140870746857,-3.71593,-3.024200000000001,-1.9643626535897933
83,5031,1719880,116,384,False,True,1,205,1516089184.603139,0,5,68,6482,11.5297,-1.84562,0.108428,0.046592699999999994,5.155959999999999,1.74567,0.128144,0.0240929,0.128144,0.0240929,0.06,0.0,0.408029,0.0525895,0.057732000000000006,0.00743876,0.408029,0.0525895,4,8.8613,-1.30939,0.108428,0.046592699999999994,0.257776,65535,1.0,-33.9036,151.127,51.174,6.15636,1516089184.614607,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,11.5297,-1.84562,69460,south,north,straight,0.058209268800918645,-9.12328807894751,-30.803016725674176,-1.9543800000000005,-10.1703,0.12814399999999893
70,9405,3625957,132,384,False,True,1,90,1516089922.011251,0,5,93,2356,28.9251,-8.76533,0.122144,0.09501910000000001,3.2241400000000002,1.54494,-3.13993,0.043207499999999996,-3.13993,0.043207499999999996,-10.35,0.0,0.343858,0.44693,-10.3436,0.0103117,0.343858,0.44693,2,27.3117,-7.995539999999999,0.122144,0.09501910000000001,0.0100742,65535,1.0,-33.9036,151.127,48.265,6.24121,1516089922.0261242,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,28.9251,-8.76533,69530,north,south,straight,10.343605139947913,12.51553808285589,-9.364535441533548,-5.765330000000001,9.5749,0.0016626535897934502
122,4506,1820194,134,384,False,True,1,220,1516089230.072295,0,5,97,7916,34.1054,1.65599,0.0971697,0.102088,4.4027,1.6604299999999999,0.00137555,0.058214499999999995,0.00137555,0.058214499999999995,7.19,0.0,0.358322,0.41844799999999993,7.18763,0.00988693,0.358322,0.41844799999999993,3,31.9052,0.822749,0.0971697,0.102088,0.0252111,65535,1.0,-33.9036,151.127,49.531000000000006,6.1609300000000005,1516089230.095475,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,34.1054,1.65599,69536,south,north,straight,7.187636799970129,14.617438834494308,-7.147913849270964,-5.455989999999999,12.405400000000004,0.001375549999998782
113,7111,1716403,143,384,False,True,1,232,1516089183.1189811,0,5,68,7420,17.4587,-0.805096,0.0731948,0.0629439,4.562069999999999,1.7696599999999998,0.27955399999999997,0.0197749,0.27955399999999997,0.0197749,0.0,-0.01,0.17205,0.0493906,-0.000644842,-0.00018511599999999998,0.17205,0.0493906,4,15.0221,-0.584015,0.0731948,0.0629439,0.0754176,65535,0.99975,-33.9036,151.127,51.143,6.15592,1516089183.133688,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,17.4587,-0.805096,69574,south,north,straight,0.0006708868298155807,-2.7989229342109496,-24.337689491421898,-2.9949040000000005,-4.241299999999999,0.27955400000000097
0,10741,3503775,149,320,True,False,1,31,1516089875.729232,0,2,31,1091,52.1767,-8.1749,9.949869999999999,9.949869999999999,1.31928,0.0786076,-1.6534799999999998,0.122173,-1.6534799999999998,0.122173,0.0,-0.02,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,2,52.083,-8.829039999999999,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.9036,151.127,50.218999999999994,6.22387,1516089875.750791,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,52.1767,-8.1749,69606,north,south,straight,0.0,-17.13933332906498,-38.88472008338928,-5.174899999999998,-13.676699999999997,1.488112653589793
0,22096,3468585,158,320,True,False,1,25,1516089862.816906,0,2,8,818,42.6321,-7.269819999999999,9.949869999999999,9.949869999999999,3.2734,1.38954,-2.79672,0.122173,-2.79672,0.122173,0.0,-0.01,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,2,40.8568,-7.169289999999999,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.9036,151.127,50.38399999999999,6.22339,1516089862.8321,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,42.6321,-7.269819999999999,69651,north,north,u-turn,0.0,-1.9997471298763703,-43.630224320864265,-4.269819999999999,-4.132100000000001,0.3448726535897926
46,2488,805406,160,384,False,True,1,148,1516088822.438735,0,5,69,4279,11.4772,-2.16522,0.118612,0.0504659,4.75206,1.8633400000000002,0.116513,0.0317911,0.116513,0.0317911,0.05,0.0,0.6685369999999999,0.07825750000000001,0.048592,0.00568735,0.6685369999999999,0.07825750000000001,4,9.008989999999999,-1.5160799999999999,0.118612,0.0504659,0.233033,65535,1.0,-33.9036,151.127,50.25899999999999,6.1267,1516088822.454008,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,11.4772,-2.16522,69654,south,north,straight,0.048923699921638183,-11.195816316334053,-36.16016552002589,-1.6347800000000003,-10.2228,0.1165130000000012
0,11883,3203740,169,320,True,False,1,17,1516089759.986927,0,2,31,606,45.8451,-6.08584,9.949869999999999,9.949869999999999,4.47035e-08,0.730798,-0.8782840000000001,0.122173,-0.8782840000000001,0.122173,0.0,-0.02,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,9,45.8451,-6.08584,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.9036,151.127,51.292,6.18469,1516089760.008392,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,45.8451,-6.08584,69697,north,south,straight,0.0,-6.0893377664566035,-29.26706051154646,-3.0858399999999997,-7.345100000000002,2.2633086535897933
0,1699,734805,173,320,True,False,1,25,1516088795.041382,0,2,48,723,41.6887,-7.05169,9.949869999999999,9.949869999999999,1.2744,1.8470400000000002,-2.70539,0.122173,-2.70539,0.122173,0.0,-0.01,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,2,40.721,-6.48386,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.9036,151.127,51.456,6.1288599999999995,1516088795.0528328,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,41.6887,-7.05169,69711,north,south,straight,0.0,-2.3228010491538833,-25.24444711188473,-4.05169,-3.1886999999999976,0.4362026535897936
108,6109,2036844,201,384,False,True,1,201,1516089313.304225,0,5,68,7390,18.2003,-0.81048,0.101643,0.054359300000000006,4.40256,1.6493400000000003,0.22630300000000003,0.027836400000000004,0.22630300000000003,0.027836400000000004,0.01,0.0,0.317316,0.0730574,0.00858387,0.00197641,0.317316,0.0730574,4,15.8701,-0.50075,0.101643,0.054359300000000006,0.386924,65535,1.0,-33.9036,151.127,51.721000000000004,6.1729,1516089313.331182,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,18.2003,-0.81048,69830,south,north,straight,0.008808463013772607,-2.070505435912267,-23.44630620616894,-2.9895199999999997,-3.4997000000000007,0.2263029999999997
75,855,156639,214,384,False,True,1,154,1516088566.863784,0,5,89,2893,29.6077,-9.043330000000001,0.101265,0.0923341,3.19729,1.8759,-3.13643,0.041586,-3.13643,0.041586,-9.25,0.0,0.327893,0.384475,-9.24512,0.0111277,0.327893,0.384475,2,28.0042,-8.11365,0.101265,0.0923341,0.00400307,65535,1.0,-33.9036,151.127,51.992,6.132630000000001,1516088566.879877,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,29.6077,-9.043330000000001,69869,north,south,straight,9.245126696812072,11.674949655598837,-9.896471096832549,-6.043330000000002,8.892299999999999,0.005162653589793287
105,12442,3707775,225,384,False,True,1,206,1516089956.4016588,0,5,97,6918,35.0103,1.7972099999999998,0.09889400000000001,0.10816300000000001,4.5836,1.73775,0.00136897,0.0500296,0.00136897,0.0500296,9.4,0.0,0.379749,0.470405,9.40245,0.012871700000000002,0.379749,0.470405,3,32.7197,0.9252040000000001,0.09889400000000001,0.10816300000000001,0.00353151,65535,1.0,-33.9036,151.127,49.052,6.24461,1516089956.4151788,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,35.0103,1.7972099999999998,69923,south,north,straight,9.402458810500628,15.544548999029693,-6.541993519606351,-5.597209999999999,13.310300000000002,0.0013689699999996918
90,4206,1295383,228,384,False,True,1,177,1516089016.493159,0,5,96,6315,34.0609,1.93105,0.0888322,0.11220799999999999,4.614669999999999,1.65103,0.00123769,0.058219900000000005,0.00123769,0.058219900000000005,8.84,0.0,0.276499,0.514482,8.837,0.0109375,0.276499,0.514482,3,31.7546,1.1026799999999999,0.0888322,0.11220799999999999,-0.0529775,65535,1.0,-33.9036,151.127,53.068000000000005,6.1179,1516089016.5247421,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,34.0609,1.93105,69938,south,north,straight,8.837006768635307,14.709962374969486,-7.2185892644335965,-5.731049999999999,12.360899999999997,0.001237689999999958
4,25677,3923699,229,384,False,True,1,144,1516090041.51307,0,5,57,160,54.5566,-4.97366,0.132212,0.162891,0.194911,1.46989,-2.9971900000000002,0.129168,-2.9971900000000002,0.129168,-8.39,0.0,1.0062799999999998,1.08313,-8.38544,0.0190621,1.0062799999999998,1.08313,1,54.5659,-5.71497,0.132212,0.162891,0.0,65535,1.0,-33.9036,151.127,51.248000000000005,6.26224,1516090041.540329,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,54.5566,-4.97366,69944,north,south,straight,8.385461666316075,-13.940129329477635,-35.700793979864564,-1.9736599999999989,-16.056600000000003,0.14440265358979332
89,5003,1949086,230,384,False,True,1,218,1516089278.473848,0,5,97,4033,28.8857,-9.00676,0.11083599999999999,0.087395,3.6966,1.58786,-3.14011,0.0416119,-3.14011,0.0416119,-8.4,0.0,0.447745,0.34929699999999997,-8.39372,0.0102355,0.447745,0.34929699999999997,2,27.0363,-8.215580000000001,0.11083599999999999,0.087395,0.000258758,65535,1.0,-33.9036,151.127,50.766000000000005,6.16575,1516089278.4945421,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,28.8857,-9.00676,69948,north,south,straight,8.39372624070265,12.26517619722916,-9.120818321551184,-6.006760000000001,9.6143,0.0014826535897931592
115,1944,803160,241,384,False,True,1,216,1516088821.4378169,0,5,68,7446,16.849,-1.3606,0.08480089999999998,0.05820790000000001,4.31398,1.63431,0.245585,0.023552,0.245585,0.023552,0.04,0.0,0.27221100000000004,0.068209,0.0362811,0.00909363,0.27221100000000004,0.068209,4,14.5581,-1.09238,0.08480089999999998,0.05820790000000001,0.32244,65535,1.0,-33.9036,151.127,50.236999999999995,6.12631,1516088821.456864,Good,split_20180116-082129-urban-stationary-queen-hanks_23.csv,False,16.849,-1.3606,69989,south,north,straight,0.03740337316054395,-6.8196722855385445,-28.341039214967203,-2.4394000000000005,-4.850999999999999,0.24558500000000016
110,600,486600,6,384,False,True,1,210,1516090264.8113341,0,5,97,7530,35.2211,1.58951,0.0889539,0.100708,4.21309,1.63568,0.00156615,0.052043200000000005,0.00156615,0.052043200000000005,7.35,0.0,0.287428,0.382226,7.34448,0.011502600000000002,0.287428,0.382226,3,33.1159,0.7683760000000001,0.0889539,0.100708,-0.00785953,65535,1.0,-33.9036,151.127,52.248999999999995,0.0104525,1516090264.839023,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,35.2211,1.58951,70071,south,north,straight,7.344489007426368,15.735626091352522,-5.884085221513544,-5.389509999999999,13.5211,0.001566150000000377
59,11085,2570292,11,384,False,True,1,155,1516091112.0155609,0,5,68,4964,10.6367,-2.2216099999999996,0.11043499999999999,0.044151800000000005,5.10299,1.8968,0.109105,0.0228545,0.109105,0.0228545,0.06,0.0,0.570257,0.0624749,0.059248199999999994,0.00649007,0.570257,0.0624749,4,7.99711,-1.5566799999999998,0.11043499999999999,0.044151800000000005,0.23940999999999998,65535,1.0,-33.9036,151.127,46.59,6.19661,1516091112.0358791,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,10.6367,-2.2216099999999996,70108,south,north,straight,0.059602602391547466,-9.85151967586112,-31.743955188770002,-1.5783900000000008,-11.0633,0.10910499999999956
132,2543,788633,13,384,False,True,1,157,1516090379.846486,0,5,93,3280,29.5586,-8.48357,0.107359,0.111029,2.06498,1.61338,-3.13422,0.065433,-3.13422,0.065433,-5.9,0.0,0.361556,0.385898,-5.89754,0.013282399999999998,0.361556,0.385898,2,28.5202,-7.68452,0.107359,0.111029,-0.00458078,65535,1.0,-33.9036,151.127,51.368,0.00356633,1516090379.8658438,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,29.5586,-8.48357,70118,north,south,straight,5.897554957247093,11.681199718165733,-9.641748253394553,-5.483570000000001,8.941400000000002,0.00737265358979311
0,16272,1851919,17,320,True,False,1,18,1516090811.524688,0,2,31,453,43.0072,-5.70889,9.949869999999999,9.949869999999999,1.8653400000000002,0.105549,0.16300599999999998,0.122173,0.16300599999999998,0.122173,0.0,-0.02,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,9,43.0072,-5.70889,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.9036,151.127,50.993,6.24503,1516090811.539491,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,43.0072,-5.70889,70133,north,south,straight,0.0,-2.397625552467287,-26.260971620218843,-2.70889,-4.507199999999997,-2.978586653589793
166,10748,3842248,22,384,False,True,1,506,1516091641.603992,0,5,68,19690,16.5615,-1.6545299999999998,0.103877,0.045746800000000004,4.63424,1.63059,0.16178199999999998,0.034143599999999996,0.16178199999999998,0.034143599999999996,0.02,0.0,0.424538,0.0692927,0.0239852,0.0039146,0.424538,0.0692927,4,14.1433,-1.22312,0.103877,0.045746800000000004,0.298482,65535,1.0,-33.9036,151.127,47.23,6.2274199999999995,1516091641.62403,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,16.5615,-1.6545299999999998,70165,south,west,left,0.024302549500001026,-6.887368772261745,-18.895672181186896,-2.1454700000000004,-5.1385000000000005,0.16178200000000054
73,1103,592482,31,384,False,True,1,168,1516090307.48716,0,5,97,5242,34.367,0.176775,0.0939197,0.10981199999999999,4.3491599999999995,1.7700099999999999,0.000903632,0.044013300000000005,0.000903632,0.044013300000000005,10.99,0.0,0.304514,0.483731,10.9906,0.0099315,0.304514,0.483731,7,32.1924,0.17481,0.0939197,0.10981199999999999,-0.0130113,65535,1.0,-33.9036,151.127,52.824,0.015751499999999998,1516090307.505295,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,34.367,0.176775,70201,south,north,straight,10.99060448722873,14.481754361585821,-6.918909797525075,-3.976774999999999,12.666999999999998,0.0009036319999999876
8,15914,3837916,44,384,False,True,1,399,1516091639.644073,0,5,68,15101,3.5790599999999997,-2.73644,0.09726649999999999,0.051651699999999995,3.85481,1.38931,0.00195261,0.0463358,0.00195261,0.0463358,1.69,0.0,0.293852,0.0784689,1.6934200000000001,0.00330657,0.293852,0.0784689,1,5.50511,-2.03802,0.09726649999999999,0.051651699999999995,-0.00575444,65535,1.0,-33.9036,151.127,47.233000000000004,6.22826,1516091639.663484,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,3.5790599999999997,-2.73644,70285,south,west,left,1.693423228199367,-16.54542889685792,-28.12956287718952,-1.063560000000001,-18.12094,0.0019526100000000213
0,9571,2940137,47,320,True,False,1,72,1516091267.9939878,0,2,31,2420,55.8684,-5.31487,9.949869999999999,9.949869999999999,0.94471,1.29593,1.48955,0.122173,1.48955,0.122173,0.0,-0.02,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,9,55.8684,-5.31487,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.9036,151.127,48.523999999999994,6.21129,1516091268.01219,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,55.8684,-5.31487,70300,north,south,straight,0.0,-16.000011297044935,-37.581361306496376,-2.314869999999999,-17.3684,-1.6520426535897936
82,12973,3156817,55,384,False,True,1,165,1516091356.665346,0,5,68,5737,16.9812,-0.924211,0.100414,0.0534078,4.19538,1.7211,0.239198,0.0290166,0.239198,0.0290166,0.0,-0.01,0.417391,0.101787,0.00098938,0.000241277,0.417391,0.101787,4,14.7393,-0.5851529999999999,0.100414,0.0534078,0.371141,65535,1.0,-33.9036,151.127,51.542,6.22397,1516091356.677639,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,16.9812,-0.924211,70342,south,north,straight,0.0010183748696472236,-3.2211960051591433,-24.833885197528033,-2.875789,-4.718799999999998,0.23919800000000002
95,7619,2565145,59,384,False,True,1,197,1516091109.454376,0,5,68,6286,16.2996,-1.4934100000000001,0.0932336,0.051532400000000006,4.78031,1.69301,0.227577,0.0235675,0.227577,0.0235675,0.04,0.0,0.337055,0.0780518,0.0356536,0.008256999999999999,0.337055,0.0780518,4,13.7801,-1.208,0.0932336,0.051532400000000006,0.352444,65535,1.0,-33.9036,151.127,46.453,6.19655,1516091109.4737191,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,16.2996,-1.4934100000000001,70363,south,north,straight,0.03659722997659796,-3.826344263516866,-25.773970722693228,-2.3065900000000004,-5.400399999999998,0.22757700000000014
86,8935,2878724,72,384,False,True,1,181,1516091240.3166711,0,5,68,5667,17.6867,-0.937061,0.0937739,0.0600084,4.415430000000001,1.7768099999999998,0.28041,0.027259,0.28041,0.027259,0.01,0.0,0.372975,0.10740699999999999,0.00916034,0.00263816,0.372975,0.10740699999999999,4,15.3193,-0.694341,0.0937739,0.0600084,0.376434,65535,0.4,-33.9036,151.127,50.027,6.20881,1516091240.3406522,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,17.6867,-0.937061,70416,south,north,straight,0.009532665791959771,-7.010910816037303,-28.913271435320425,-2.8629390000000003,-4.013300000000001,0.2804099999999998
88,2954,1277783,75,384,False,True,1,212,1516090582.266995,0,5,95,3140,27.9737,-8.70829,0.0998446,0.097458,3.28226,1.60651,3.14035,0.0445385,3.14035,0.0445385,-8.77,0.0,0.35091700000000003,0.390606,-8.77005,0.00465576,0.35091700000000003,0.390606,2,26.3336,-7.902989999999999,0.0998446,0.097458,0.000731459,65535,1.0,-33.9036,151.127,47.104,6.24736,1516090582.286909,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,27.9737,-8.70829,70436,north,south,straight,8.770051235802512,13.570975976765958,-8.472936229100085,-5.708290000000001,10.526299999999999,-0.0012426535897933633
184,14122,3708036,82,384,False,True,1,295,1516091583.5633821,0,5,95,11040,32.3437,1.45458,0.10409700000000001,0.09837280000000001,4.86194,1.7150400000000001,0.00183859,0.058754999999999995,0.00183859,0.058754999999999995,6.81,0.0,0.43083599999999994,0.399933,6.80527,0.0125116,0.43083599999999994,0.399933,3,29.9143,0.592588,0.10409700000000001,0.09837280000000001,0.07030850000000001,65535,1.0,-33.9036,151.127,47.419,6.21821,1516091583.583103,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,32.3437,1.45458,70471,south,north,straight,6.8052815013807155,12.79760316797195,-9.63067316646385,-5.254579999999999,10.643699999999999,0.0018385900000001953
8,6446,2074030,85,384,False,True,1,109,1516090903.94934,0,5,75,325,53.2943,-5.7173099999999994,0.148567,0.14466099999999998,0.67193,1.32764,-3.00928,0.09594680000000001,-3.00928,0.09594680000000001,-7.91,0.0,1.02083,0.758417,-7.904489999999999,0.0178633,1.02083,0.758417,1,53.0488,-6.4196599999999995,0.148567,0.14466099999999998,-0.0395485,65535,1.0,-33.9036,151.127,51.608000000000004,6.2422,1516090903.975759,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,53.2943,-5.7173099999999994,70490,north,south,straight,7.904510184545711,-12.349710924250289,-35.629962798144525,-2.7173099999999986,-14.7943,0.13231265358979272
113,18251,2035906,86,384,False,True,1,206,1516090886.553893,0,5,68,6939,17.8017,-1.2685600000000001,0.0827675,0.0531741,4.04029,1.7107900000000003,0.257728,0.0209525,0.257728,0.0209525,0.03,0.0,0.257642,0.06790650000000001,0.032820999999999996,0.008651299999999999,0.257642,0.06790650000000001,4,15.6302,-0.956325,0.0827675,0.0531741,0.305587,65535,1.0,-33.9036,151.127,52.108999999999995,6.24392,1516090886.574839,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,17.8017,-1.2685600000000001,70494,south,north,straight,0.03394205404347238,-2.279444330641745,-23.834169751620983,-2.5314400000000004,-3.898299999999999,0.2577280000000002
111,9436,1985286,88,384,False,True,1,223,1516090866.992696,0,5,97,6887,33.5785,1.34781,0.09401369999999999,0.102644,4.02338,1.62592,0.00134433,0.05267959999999999,0.00134433,0.05267959999999999,7.94,0.0,0.32459,0.418282,7.9401399999999995,0.0106742,0.32459,0.418282,3,31.568,0.53215,0.09401369999999999,0.102644,-0.00275734,65535,1.0,-33.9036,151.127,48.943000000000005,6.2501,1516090867.016281,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,33.5785,1.34781,70504,south,north,straight,7.940147174841638,13.893042382322008,-7.477277174347954,-5.147809999999999,11.878499999999999,0.0013443300000002267
17,8138,2455501,92,384,False,True,1,120,1516091062.380324,0,5,90,600,51.1051,-5.75419,0.130991,0.134233,0.29290900000000003,1.5203799999999998,3.13857,0.09642039999999999,3.13857,0.09642039999999999,-6.61,0.0,0.6190439999999999,0.6371979999999999,-6.6085,0.0129571,0.6190439999999999,0.6371979999999999,2,50.961000000000006,-4.9935599999999996,0.130991,0.134233,0.012166100000000001,65535,1.0,-33.9036,151.127,46.736999999999995,6.20641,1516091062.4030437,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,51.1051,-5.75419,70529,north,south,straight,6.608512702298484,-10.104125621662618,-32.11994663091621,-2.7541899999999995,-12.6051,-0.003022653589793478
114,14024,3655257,97,384,False,True,1,203,1516091560.2856197,0,5,97,7260,33.3882,1.46187,0.105117,0.101531,4.56896,1.77866,0.00111114,0.050129900000000005,0.00111114,0.050129900000000005,8.07,0.0,0.42034499999999997,0.404717,8.07296,0.00897017,0.42034499999999997,0.404717,3,31.1047,0.570002,0.105117,0.101531,0.032703300000000005,65535,1.0,-33.9036,151.127,47.747,6.2213,1516091560.301479,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,33.3882,1.46187,70553,south,north,straight,8.07296498354538,13.626954177079519,-7.973222758596947,-5.261869999999999,11.688199999999998,0.0011111399999990113
50,4057,1701560,102,384,False,True,1,71,1516090751.9305139,0,5,92,1992,29.2766,-8.98806,0.113605,0.0753074,4.64504,1.70947,-3.0971900000000003,0.0358092,-3.0971900000000003,0.0358092,-7.74,0.0,0.342342,0.277018,-7.735869999999999,0.011306700000000001,0.342342,0.277018,2,26.9184,-8.237260000000001,0.113605,0.0753074,0.0912646,65535,1.0,-33.9036,151.127,49.565,6.2466800000000005,1516090751.95215,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,29.2766,-8.98806,70575,north,south,straight,7.735878262897166,12.051703468077413,-9.622572204978741,-5.988060000000002,9.223400000000002,0.044402653589792784
0,13625,2661170,104,320,True,False,1,28,1516091151.4054701,0,2,31,469,55.3301,-5.49268,9.949869999999999,9.949869999999999,0.009261499999999999,1.45446,-2.9163200000000002,0.122173,-2.9163200000000002,0.122173,0.0,-0.02,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,1,55.4881,-6.20257,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.9036,151.127,49.321000000000005,6.19625,1516091151.424421,Good,split_20180116-082129-urban-stationary-queen-hanks_24.csv,False,55.3301,-5.49268,70585,north,south,straight,0.0,-15.080490982649748,-36.77795762779898,-2.492679999999999,-16.8301,0.22527265358979243
